address,pkca,pkdiv,pkpart
충청남도 아산시 도고면 기곡리 296-4,노외,공영,80
충청남도 아산시 염치읍 서원리 산10-5,노외,공영,29
충청남도 아산시 배방읍 신흥리 64-1,노외,공영,64
충청남도 아산시 득산동 389,노외,공영,88
충청남도 아산시 둔포면 둔포리 458-16,노외,공영,50
경상북도 청도군 화양읍 삼신리 693-2,노외,공영,217
전라남도 장흥군 장흥읍 건산리 703-3,노외,공영,70
전라남도 장흥군 장흥읍 건산리 749-11,노외,공영,47
전라남도 장흥군 장흥읍 건산리 716-18,노외,공영,37
충청남도 아산시 용화동 1459,노외,공영,30
충청남도 아산시 용화동 1596,노외,공영,22
충청남도 아산시 온천동 2430,노외,공영,8
충청남도 아산시 온천동 2038,노외,공영,26
충청남도 아산시 도고면 신언리 809,노외,공영,54
충청남도 아산시 온천동 1926,노외,공영,60
충청남도 아산시 온천동 2829,노외,공영,83
충청남도 아산시 온천동 2999,노외,공영,84
충청남도 아산시 온천동 3143,노외,공영,13
충청남도 아산시 배방읍 공수리 1451,노외,공영,25
충청남도 아산시 배방읍 공수리 1495,노외,공영,168
충청남도 아산시 배방읍 공수리 1655,노외,공영,175
충청남도 아산시 인주면 걸매리 1004,노외,공영,140
충청남도 아산시 인주면 걸매리 1024,노외,공영,30
충청남도 아산시 인주면 걸매리 1049,노외,공영,132
충청남도 아산시 둔포면 석곡리 1482,노외,공영,355
충청남도 아산시 둔포면 석곡리 1480,노외,공영,165
충청남도 아산시 음봉면 신휴리 793,노외,공영,83
충청남도 아산시 둔포면 석곡리 1949,노외,공영,65
충청남도 아산시 둔포면 석곡리 2037,노외,공영,97
충청남도 아산시 신창면 행목리 346-1,노외,공영,39
전라북도 부안군 부안읍 서외리 103-10,노외,공영,50
전라북도 부안군 부안읍 동중리 123-10,노외,공영,40
전라북도 부안군 부안읍 봉덕리 752-1,노외,공영,22
전라북도 부안군 변산면 격포리 788-13,부설,공영,229
전라북도 부안군 진서면 곰소리 960,노외,공영,110
전라북도 부안군 진서면 곰소리 911,노외,공영,400
전라북도 부안군 변산면 도청리 172,노외,공영,266
전라북도 부안군 변산면 대항리 609,노외,공영,875
전라북도 부안군 변산면 마포리 87-26,부설,공영,93
전라북도 부안군 행안면 진동리 817,부설,공영,1092
전라북도 부안군 변산면 격포리 804,부설,공영,146
전라북도 부안군 줄포면 우포리 513,부설,공영,215
전라북도 부안군 보안면 유천리 798-4,부설,공영,78
전라북도 부안군 부안읍 서외리 455-51,부설,공영,91
인천광역시 미추홀구 주안동 594-30,노외,공영,14
인천광역시 미추홀구 주안동 599-7,노외,공영,19
인천광역시 미추홀구 주안동 557-21,노외,공영,23
인천광역시 미추홀구 주안동 704-1,노외,공영,35
인천광역시 미추홀구 주안동 507-35,노외,공영,30
전라남도 담양군 담양읍 객사리 178,노외,공영,40
전라남도 담양군 담양읍 객사리 120-1,노외,공영,35
전라남도 담양군 담양읍 백동리 252-1,노외,공영,5
전라남도 담양군 담양읍 객사리 125,노외,공영,5
전라남도 담양군 담양읍 지침리 88-1,노외,공영,8
전라남도 담양군 금성면 덕성리 780,노외,공영,9
전라남도 담양군 담양읍 백동리 478-1,노외,공영,12
전라남도 담양군 담양읍 담주리 35-1,노외,공영,16
전라남도 담양군 담양읍 담주리 40,노외,공영,12
전라남도 담양군 대전면 대치리 512-1,노외,공영,19
전라남도 담양군 담양읍 지침리 108,노외,공영,13
전라남도 담양군 담양읍 객사리 147-4,노외,공영,12
전라남도 담양군 담양읍 백동리 268-8,노외,공영,31
전라남도 담양군 담양읍 백동리 671-1,노외,공영,31
전라남도 담양군 담양읍 객사리 178,노외,공영,5
전라남도 담양군 담양읍 지침리 135-6,노외,공영,67
충청남도 아산시 신창면 창암리 557,노외,공영,17
충청남도 아산시 신창면 창암리 539,노외,공영,36
충청남도 아산시 모종동 562-4,노외,공영,63
충청남도 아산시 실옥동 217-1,노외,공영,70
충청남도 아산시 실옥동 181-125,노외,공영,30
부산광역시 해운대구 재송1동521-1,노외,민영,2
부산광역시 해운대구 중동 276-1,노외,민영,20
부산광역시 해운대구 중2동1480-4,노외,민영,6
충청남도 천안시 서북구 성성동 511-9,노외,공영,86
충청남도 천안시 서북구 쌍용동 2114,노외,공영,18
충청남도 천안시 서북구 성환읍 성환리 357-10,노외,공영,22
충청남도 천안시 서북구 두정동 1366,노외,공영,24
충청남도 천안시 서북구 성거읍 천흥리 430-5,노외,공영,40
충청남도 천안시 동남구 신부동 458-14,노외,공영,12
충청남도 천안시 서북구 불당동 234-1,부설,공영,348
충청남도 천안시 서북구 성거읍 신월리 343-1,부설,공영,249
충청남도 천안시 서북구 성환읍 성환리 274-1,부설,공영,56
충청남도 천안시 서북구 직산읍 삼은리 76-189,부설,공영,62
충청남도 천안시 서북구 입장면 하장리 77-1,부설,공영,32
충청남도 천안시 서북구 성정동 647-3,부설,공영,16
충청남도 천안시 서북구 쌍용동 1030,부설,공영,9
충청남도 천안시 서북구 쌍용동 183-1,부설,공영,21
충청남도 천안시 서북구 쌍용동 1950,부설,공영,24
충청남도 천안시 서북구 부대동 133-21,부설,공영,13
충청남도 천안시 서북구 두정동 1040,부설,공영,6
경기도 안산시 단원구 와동 833,노외,공영,58
경상북도 영천시망정동 175-1,노외,공영,20
경상북도 영천시 완산동 1082-22,노외,공영,14
"경상북도 영천시 문외동 126-2, 126-6",노외,공영,40
충청남도 천안시 동남구 신방동 1521,부설,공영,29
충청남도 천안시 서북구 성환읍 성환리 449-50,노상,공영,137
충청남도 천안시 서북구 성정동 748,노상,공영,58
충청남도 천안시 서북구 성정동 751,노상,공영,30
충청남도 천안시 서북구 쌍용동 1178,노외,공영,120
충청남도 천안시 서북구 와촌동 106-17,노외,공영,202
충청남도 천안시 서북구 쌍용동 655,노외,공영,54
충청남도 천안시 서북구 쌍용동 1299,노외,공영,13
충청남도 천안시 서북구 성정동 438-3,노외,공영,100
충청남도 천안시 서북구 불당동 709,노외,공영,153
충청남도 천안시 서북구 불당동 735,노외,공영,53
충청남도 천안시 서북구 불당동 910,노외,공영,54
충청남도 천안시 서북구 불당동 970,노외,공영,35
충청남도 천안시 서북구 두정동 91-1,노외,공영,53
충청남도 천안시 서북구 성정동 736-7,노외,공영,29
대구광역시 중구 태평로1가 1-187,노외,민영,10
대구광역시 중구 삼덕동2가 205,노외,민영,18
대구광역시 중구 도원동 3-2,노외,민영,30
대구광역시 중구 포정동 17-1,노외,민영,50
대구광역시 중구 삼덕동1가 55-46,노외,민영,45
전라남도 담양군 담양읍 백동리 158-1,노외,공영,15
전라남도 담양군 담양읍 만성리 117-1,노외,공영,18
전라남도 담양군 담양읍 객사리 125,노외,공영,7
전라남도 담양군 담양읍 지침리 86-8,노외,공영,73
전라남도 담양군 담양읍 지침리 690,노외,공영,48
전라남도 담양군 담양읍 객사리 247-2,노외,공영,36
전라남도 담양군 담양읍 지침리 33-4,노외,공영,36
전라남도 담양군 담양읍 지침리 98-1,노외,공영,42
전라남도 담양군 담양읍 천변리 59-2,노외,공영,7
전라남도 담양군 금성면 석현리 93-2,노외,공영,15
전라남도 담양군 고서면 동운리 1612,노외,공영,112
전라남도 담양군 담양읍 백동리 244-11,노외,공영,77
전라남도 담양군 수북면 수북리 126-1,노외,공영,50
전라남도 담양군 담양읍 남산리 279-10,노외,공영,150
전라남도 담양군 월산면 월산리 623-1,노외,공영,10
전라남도 담양군 담양읍 운교리 183,노외,공영,7
경기도 안산시 상록구 월피동 483-10,노외,공영,182
경기도 안산시 상록구 월피동 496-2,노외,공영,19
경기도 안산시 상록구 월피동 514-14,노외,공영,10
경기도 안산시 상록구 이동 190-7,노외,공영,41
경기도 안산시 상록구 이동 541-7,노외,공영,10
경기도 안산시 상록구 이동 549-12,노외,공영,10
경기도 안산시 상록구 이동 622-3,노외,공영,270
경기도 안산시 상록구 일동 102-18,노외,공영,20
경기도 안산시 상록구 일동 124,노외,공영,10
경기도 안산시 상록구 일동 546-4,노외,공영,9
경기도 안산시 상록구 일동 625-4,노외,공영,9
경기도 안산시 상록구 일동 632-7,노외,공영,42
경기도 안산시 상록구 일동 91-2,노외,공영,7
경기도 안산시 상록구 팔곡이동 508-4,노외,공영,112
경기도 안산시 상록구 팔곡이동 607,노외,공영,40
경기도 안산시 상록구 팔곡이동 608,노외,공영,110
경기도 안산시 단원구 고잔동 515,부설,공영,652
경기도 안산시 단원구 초지동 666-2,부설,공영,442
경기도 안산시 상록구 사동 1585,부설,공영,400
경기도 화성시 능동 1215,노상,공영,20
경기도 화성시 방교동 812,노상,공영,165
경기도 화성시 산척동 761-2,노상,공영,36
경기도 화성시 석우동 68,노상,공영,19
경기도 화성시 석우동 79,노상,공영,212
경기도 화성시 영천동 732,노상,공영,52
경기도 화성시 오산동 1081-10,노상,공영,42
경기도 화성시 기산동 476-5,노상,공영,36
경기도 화성시 진안동 849-2,노상,공영,60
"경기도 화성시 진안동 934-13,-4",노상,공영,105
경기도 화성시 반송동 119,노상,공영,21
경기도 화성시 반송동 268-1,노외,공영,146
경기도 화성시 목동 245-1,노외,공영,64
경기도 화성시 진안동 934-4,노상,공영,72
인천광역시 중구 신흥동2가 27-6,노외,공영,13
인천광역시 중구 선화동 8-1,노외,공영,37
인천광역시 중구 신흥동3가 7-317,노외,공영,101
인천광역시 중구 도원동 15-3,노외,공영,12
인천광역시 중구 도원동 35-10,노외,공영,10
인천광역시 중구 도원동 5-7,노외,공영,60
인천광역시 중구 유동 36-4,노외,공영,9
인천광역시 중구 유동 37-4,노외,공영,4
강원도 춘천시 근화동 365-3,노외,공영,65
강원도 춘천시 소양로2가 122-27,노외,공영,40
강원도 춘천시 근화동 786-4,노외,공영,40
강원도 춘천시 근화동 785-10,노외,공영,130
강원도 춘천시 동내면 거두리 943-1,노외,공영,52
강원도 춘천시 삼천동 22-15,노외,공영,96
강원도 춘천시 퇴계동 621-3,노외,공영,100
강원도 춘천시 퇴계동 136-12,노외,공영,44
강원도 춘천시 교동 113-326,노외,공영,76
강원도 춘천시 북산면 청평리 산205-10,노외,공영,115
강원도 춘천시 중앙로2가 48,노외,공영,46
강원도 춘천시 석사동 137-5,노외,공영,55
강원도 춘천시 소양로2가 153-2,노외,공영,26
강원도 춘천시 후평동 688,노외,공영,70
강원도 춘천시 동내면 거두리 996,노외,공영,10
강원도 춘천시 근화동 796-25,노외,공영,40
강원도 춘천시 석사동 741-5,노외,공영,39
강원도 춘천시 석사동 982,노외,공영,24
강원도 춘천시 퇴계동 1236,노외,공영,26
강원도 춘천시 남산면 창촌리 674,노외,공영,49
강원도 춘천시 삼천동 797,노외,공영,6
강원도 춘천시 삼천동 32-19,노외,공영,6
경기도 화성시 능동 1284,노상,공영,39
대구광역시 달서구 월암동 1028,노상,공영,50
대구광역시 달서구 월암동 1023,노상,공영,30
대구광역시 달서구 갈산동 358,노상,공영,169
대구광역시 달서구 갈산동 358,노상,공영,29
대구광역시 달서구 신당동 1184-4,노상,공영,149
전라남도 영암군 영암읍 역리 80,노외,공영,88
전라남도 영암군 영암읍 역리 100,노외,공영,46
전라남도 영암군 삼호읍 용앙리 259-25,노외,공영,78
전라남도 영암군 영암읍 회문리 417-2,노외,공영,557
전라남도 영암군 영암읍 교동리 52,노외,공영,155
전라남도 영암군 영암읍 동무리 133-2,노외,공영,20
전라남도 영암군 영암읍 남풍리 4-1,노외,민영,39
전라남도 영암군 영암읍 동무리 137-5,노외,공영,120
전라남도 영암군 삼호읍 나불리 305,노외,공영,130
전라남도 영암군 삼호읍 나불리 603-1,노외,공영,50
전라남도 영암군 삼호읍 용앙리 324-5,노외,공영,85
전라남도 영암군 신북면 월평리 165,노상,공영,120
전라남도 영암군 신북면 월평리 146-1,노외,공영,64
전라남도 영암군 신북면 월평리 162-2,노외,공영,20
전라남도 영암군 신북면 월평리 162-13,노외,민영,12
전라남도 영암군 시종면 내동리 4,노외,공영,40
부산광역시 동구 좌천동 1116-1,노상,공영,25
부산광역시 동구 좌천동 1164-2,노외,공영,39
부산광역시 동구 초량동 865-148,노외,공영,34
부산광역시 동구 수정동 822,노외,공영,72
전라남도 담양군 담양읍 백동리 671-2,노외,공영,86
